transaction_id,user_id,subscription_id,transaction_date,amount,payment_status,payment_method
551,20,20,2025-04-01,29,Successful,Debit Card
552,20,20,2025-05-01,29,Successful,Bank Transfer
553,20,20,2025-06-01,29,Successful,Credit Card
554,20,20,2025-07-01,29,Successful,Debit Card
555,20,20,2025-08-01,29,Successful,PayPal
556,20,20,2025-09-01,29,Successful,Bank Transfer
557,20,20,2025-10-01,29,Successful,Debit Card
558,20,20,2025-11-01,29,Successful,Debit Card
559,20,20,2025-12-01,29,Successful,Credit Card
560,20,20,2026-01-01,29,Successful,Bank Transfer
561,20,20,2026-02-01,29,Successful,Debit Card
562,20,20,2026-03-01,29,Successful,PayPal
563,20,20,2026-04-01,29,Successful,PayPal
564,20,20,2026-05-01,29,Successful,PayPal
565,20,20,2026-06-01,29,Successful,Debit Card
566,20,20,2026-07-01,29,Successful,Bank Transfer
567,20,20,2026-08-01,29,Successful,PayPal
568,21,21,2024-04-01,29,Successful,Credit Card
569,21,21,2024-05-01,29,Successful,Credit Card
570,21,21,2024-06-01,29,Successful,Debit Card
571,21,21,2024-07-01,29,Successful,PayPal
572,21,21,2024-08-01,29,Successful,PayPal
573,21,21,2024-09-01,29,Successful,PayPal
574,21,21,2024-10-01,29,Successful,Credit Card
575,21,21,2024-11-01,29,Successful,PayPal
576,21,21,2024-12-01,29,Successful,Debit Card
577,21,21,2025-01-01,29,Successful,Debit Card
578,21,21,2025-02-01,29,Successful,Bank Transfer
579,21,21,2025-03-01,29,Successful,Debit Card
580,21,21,2025-04-01,29,Successful,PayPal
581,21,21,2025-05-01,29,Successful,Bank Transfer
582,21,21,2025-06-01,29,Successful,Bank Transfer
583,21,21,2025-07-01,29,Successful,Debit Card
584,21,21,2025-08-01,29,Successful,PayPal
585,21,21,2025-09-01,29,Successful,Credit Card
586,21,21,2025-10-01,29,Successful,Bank Transfer
587,21,21,2025-11-01,29,Successful,Bank Transfer
588,21,21,2025-12-01,29,Successful,Bank Transfer
589,21,21,2026-01-01,29,Successful,Debit Card
590,21,21,2026-02-01,29,Successful,PayPal
591,21,21,2026-03-01,29,Successful,Bank Transfer
592,21,21,2026-04-01,29,Successful,Credit Card
593,21,21,2026-05-01,29,Successful,Debit Card
594,21,21,2026-06-01,29,Successful,Credit Card
595,21,21,2026-07-01,29,Successful,Credit Card
596,21,21,2026-08-01,29,Successful,Debit Card
597,21,21,2026-09-01,29,Successful,PayPal
598,21,21,2026-10-01,29,Successful,Debit Card
599,21,21,2026-11-01,29,Successful,PayPal
600,21,21,2026-12-01,29,Successful,Credit Card
601,22,22,2024-05-01,29,Successful,Credit Card
602,22,22,2024-06-01,29,Successful,PayPal
603,22,22,2024-07-01,29,Successful,Credit Card
604,22,22,2024-08-01,29,Successful,Debit Card
605,23,23,2024-10-01,79,Successful,Debit Card
606,23,23,2024-11-01,79,Successful,PayPal
607,23,23,2024-12-01,79,Successful,Debit Card
608,23,23,2025-01-01,79,Successful,Bank Transfer
609,23,23,2025-02-01,79,Successful,Bank Transfer
610,23,23,2025-03-01,79,Successful,Bank Transfer
611,23,23,2025-04-01,79,Successful,Debit Card
612,23,23,2025-05-01,79,Successful,PayPal
613,23,23,2025-06-01,79,Successful,PayPal
614,23,23,2025-07-01,79,Successful,Bank Transfer
615,23,23,2025-08-01,79,Successful,Debit Card
616,23,23,2025-09-01,79,Successful,Credit Card
617,23,23,2025-10-01,79,Successful,Debit Card
618,23,23,2025-11-01,79,Successful,Credit Card
619,23,23,2025-12-01,79,Failed,PayPal
620,23,23,2026-01-01,79,Successful,PayPal
621,23,23,2026-02-01,79,Successful,Credit Card
622,23,23,2026-03-01,79,Successful,Bank Transfer
623,23,23,2026-04-01,79,Successful,Bank Transfer
624,23,23,2026-05-01,79,Successful,Bank Transfer
625,23,23,2026-06-01,79,Successful,PayPal
626,23,23,2026-07-01,79,Successful,Credit Card
627,23,23,2026-08-01,79,Successful,Credit Card
628,23,23,2026-09-01,79,Successful,Debit Card
629,23,23,2026-10-01,79,Successful,Bank Transfer
630,23,23,2026-11-01,79,Successful,PayPal
631,23,23,2026-12-01,79,Successful,PayPal
632,24,24,2024-08-01,29,Successful,Credit Card
633,24,24,2024-09-01,29,Successful,Credit Card
634,24,24,2024-10-01,29,Successful,Debit Card
635,24,24,2024-11-01,29,Successful,PayPal
636,24,24,2024-12-01,29,Successful,Bank Transfer
637,24,24,2025-01-01,29,Successful,Credit Card
638,24,24,2025-02-01,29,Successful,Debit Card
639,24,24,2025-03-01,29,Successful,Bank Transfer
640,24,24,2025-04-01,29,Successful,Debit Card
641,24,24,2025-05-01,29,Successful,Credit Card
642,24,24,2025-06-01,29,Successful,Bank Transfer
643,24,24,2025-07-01,29,Successful,Bank Transfer
644,24,24,2025-08-01,29,Successful,Debit Card
645,24,24,2025-09-01,29,Successful,Credit Card
646,24,24,2025-10-01,29,Successful,PayPal
647,24,24,2025-11-01,29,Successful,Debit Card
648,24,24,2025-12-01,29,Successful,Bank Transfer
649,24,24,2026-01-01,29,Successful,Credit Card
650,24,24,2026-02-01,29,Successful,Credit Card
651,24,24,2026-03-01,29,Successful,Bank Transfer
652,24,24,2026-04-01,29,Successful,PayPal
653,24,24,2026-05-01,29,Failed,Bank Transfer
654,24,24,2026-06-01,29,Successful,Debit Card
655,24,24,2026-07-01,29,Successful,Credit Card
656,24,24,2026-08-01,29,Successful,Bank Transfer
657,24,24,2026-09-01,29,Successful,Bank Transfer
658,24,24,2026-10-01,29,Successful,PayPal
659,24,24,2026-11-01,29,Successful,Bank Transfer
660,24,24,2026-12-01,29,Successful,Debit Card
661,25,25,2024-04-01,29,Successful,PayPal
662,25,25,2024-05-01,29,Successful,Debit Card
663,25,25,2024-06-01,29,Successful,Credit Card
664,25,25,2024-07-01,29,Successful,Bank Transfer
665,25,25,2024-08-01,29,Successful,Credit Card
666,25,25,2024-09-01,29,Successful,Bank Transfer
667,25,25,2024-10-01,29,Successful,Credit Card
668,25,25,2024-11-01,29,Successful,PayPal
669,25,25,2024-12-01,29,Successful,PayPal
670,25,25,2025-01-01,29,Successful,Debit Card
671,25,25,2025-02-01,29,Successful,Credit Card
672,25,25,2025-03-01,29,Successful,Credit Card
673,25,25,2025-04-01,29,Successful,Bank Transfer
674,25,25,2025-05-01,29,Successful,PayPal
675,25,25,2025-06-01,29,Successful,Credit Card
676,25,25,2025-07-01,29,Successful,PayPal
677,25,25,2025-08-01,29,Successful,Bank Transfer
678,25,25,2025-09-01,29,Successful,PayPal
679,25,25,2025-10-01,29,Successful,Debit Card
680,25,25,2025-11-01,29,Successful,Debit Card
681,25,25,2025-12-01,29,Successful,PayPal
682,25,25,2026-01-01,29,Successful,Debit Card
683,25,25,2026-02-01,29,Successful,Debit Card
684,25,25,2026-03-01,29,Successful,PayPal
685,25,25,2026-04-01,29,Successful,Bank Transfer
686,25,25,2026-05-01,29,Successful,Bank Transfer
687,25,25,2026-06-01,29,Successful,Bank Transfer
688,25,25,2026-07-01,29,Failed,Bank Transfer
689,25,25,2026-08-01,29,Successful,Credit Card
690,25,25,2026-09-01,29,Successful,Debit Card
691,25,25,2026-10-01,29,Successful,PayPal
692,25,25,2026-11-01,29,Successful,Debit Card
693,25,25,2026-12-01,29,Successful,Credit Card
694,26,26,2024-10-01,29,Successful,PayPal
695,26,26,2024-11-01,29,Successful,Debit Card
696,26,26,2024-12-01,29,Successful,PayPal
697,26,26,2025-01-01,29,Successful,Bank Transfer
698,26,26,2025-02-01,29,Successful,PayPal
699,26,26,2025-03-01,29,Failed,Debit Card
700,26,26,2025-04-01,29,Successful,Debit Card
701,26,26,2025-05-01,29,Successful,Credit Card
702,26,26,2025-06-01,29,Successful,Bank Transfer
703,26,26,2025-07-01,29,Successful,Debit Card
704,26,26,2025-08-01,29,Successful,Debit Card
705,26,26,2025-09-01,29,Successful,Debit Card
706,26,26,2025-10-01,29,Successful,Credit Card
707,26,26,2025-11-01,29,Successful,Debit Card
708,26,26,2025-12-01,29,Successful,Credit Card
709,26,26,2026-01-01,29,Successful,Credit Card
710,26,26,2026-02-01,29,Successful,Bank Transfer
711,26,26,2026-03-01,29,Successful,Debit Card
712,26,26,2026-04-01,29,Successful,Debit Card
713,26,26,2026-05-01,29,Successful,Debit Card
714,26,26,2026-06-01,29,Successful,PayPal
715,26,26,2026-07-01,29,Successful,Credit Card
716,26,26,2026-08-01,29,Successful,Credit Card
717,26,26,2026-09-01,29,Successful,Debit Card
718,26,26,2026-10-01,29,Successful,Debit Card
719,26,26,2026-11-01,29,Successful,PayPal
720,26,26,2026-12-01,29,Successful,Credit Card
721,27,27,2024-04-01,29,Successful,PayPal
722,27,27,2024-05-01,29,Successful,Credit Card
723,27,27,2024-06-01,29,Successful,Credit Card
724,27,27,2024-07-01,29,Successful,Debit Card
725,27,27,2024-08-01,29,Successful,Credit Card
726,27,27,2024-09-01,29,Successful,Debit Card
727,27,27,2024-10-01,29,Successful,Debit Card
728,27,27,2024-11-01,29,Successful,Debit Card
729,27,27,2024-12-01,29,Successful,Bank Transfer
730,27,27,2025-01-01,29,Successful,PayPal
731,27,27,2025-02-01,29,Successful,Credit Card
732,27,27,2025-03-01,29,Successful,Debit Card
733,27,27,2025-04-01,29,Successful,PayPal
734,27,27,2025-05-01,29,Successful,Debit Card
735,27,27,2025-06-01,29,Successful,Bank Transfer
736,27,27,2025-07-01,29,Successful,Credit Card
737,27,27,2025-08-01,29,Successful,Credit Card
738,27,27,2025-09-01,29,Successful,Credit Card
739,27,27,2025-10-01,29,Successful,Bank Transfer
740,27,27,2025-11-01,29,Successful,PayPal
741,27,27,2025-12-01,29,Successful,Debit Card
742,27,27,2026-01-01,29,Successful,PayPal
743,27,27,2026-02-01,29,Successful,Credit Card
744,27,27,2026-03-01,29,Successful,PayPal
745,27,27,2026-04-01,29,Failed,Debit Card
746,27,27,2026-05-01,29,Successful,PayPal
747,27,27,2026-06-01,29,Successful,Bank Transfer
748,27,27,2026-07-01,29,Successful,Debit Card
749,27,27,2026-08-01,29,Successful,Credit Card
750,27,27,2026-09-01,29,Successful,Credit Card
751,27,27,2026-10-01,29,Successful,Bank Transfer
752,27,27,2026-11-01,29,Successful,Debit Card
753,27,27,2026-12-01,29,Successful,Bank Transfer
754,28,28,2024-12-01,45,Successful,Credit Card
755,28,28,2025-01-01,45,Successful,Debit Card
756,28,28,2025-02-01,45,Successful,Bank Transfer
757,28,28,2025-03-01,45,Successful,PayPal
758,28,28,2025-04-01,45,Successful,Credit Card
759,28,28,2025-05-01,45,Successful,Credit Card
760,28,28,2025-06-01,45,Successful,Bank Transfer
761,28,28,2025-07-01,45,Failed,PayPal
762,28,28,2025-08-01,45,Successful,PayPal
763,28,28,2025-09-01,45,Successful,Debit Card
764,28,28,2025-10-01,45,Successful,Credit Card
765,28,28,2025-11-01,45,Successful,Bank Transfer
766,28,28,2025-12-01,45,Successful,Credit Card
767,28,28,2026-01-01,45,Successful,Bank Transfer
768,28,28,2026-02-01,45,Successful,Credit Card
769,28,28,2026-03-01,45,Successful,Bank Transfer
770,28,28,2026-04-01,45,Successful,Debit Card
771,28,28,2026-05-01,45,Successful,PayPal
772,28,28,2026-06-01,45,Failed,Credit Card
773,28,28,2026-07-01,45,Successful,Credit Card
774,28,28,2026-08-01,45,Successful,Bank Transfer
775,28,28,2026-09-01,45,Successful,PayPal
776,28,28,2026-10-01,45,Failed,PayPal
777,28,28,2026-11-01,45,Successful,Bank Transfer
778,28,28,2026-12-01,45,Successful,Bank Transfer
779,29,29,2024-04-01,29,Successful,Debit Card
780,30,30,2024-05-01,45,Successful,Bank Transfer
781,30,30,2024-06-01,45,Successful,Credit Card
782,30,30,2024-07-01,45,Failed,Credit Card
783,30,30,2024-08-01,45,Successful,Bank Transfer
784,30,30,2024-09-01,45,Successful,Credit Card
785,30,30,2024-10-01,45,Successful,Bank Transfer
786,30,30,2024-11-01,45,Successful,Bank Transfer
787,30,30,2024-12-01,45,Successful,Debit Card
788,30,30,2025-01-01,45,Failed,Debit Card
789,30,30,2025-02-01,45,Successful,PayPal
790,30,30,2025-03-01,45,Successful,Bank Transfer
791,30,30,2025-04-01,45,Successful,Credit Card
792,30,30,2025-05-01,45,Successful,Bank Transfer
793,30,30,2025-06-01,45,Successful,Credit Card
794,30,30,2025-07-01,45,Successful,Bank Transfer
795,30,30,2025-08-01,45,Successful,Credit Card
796,30,30,2025-09-01,45,Successful,PayPal
797,30,30,2025-10-01,45,Successful,Credit Card
798,30,30,2025-11-01,45,Successful,PayPal
799,30,30,2025-12-01,45,Successful,Debit Card
800,30,30,2026-01-01,45,Successful,PayPal
801,30,30,2026-02-01,45,Successful,Debit Card
802,30,30,2026-03-01,45,Successful,Bank Transfer
803,30,30,2026-04-01,45,Successful,PayPal
804,30,30,2026-05-01,45,Successful,Bank Transfer
805,30,30,2026-06-01,45,Successful,Bank Transfer
806,30,30,2026-07-01,45,Successful,PayPal
807,30,30,2026-08-01,45,Successful,Bank Transfer
808,30,30,2026-09-01,45,Successful,Credit Card
809,30,30,2026-10-01,45,Successful,Bank Transfer
810,30,30,2026-11-01,45,Successful,Debit Card
811,30,30,2026-12-01,45,Successful,Credit Card
812,31,31,2024-02-01,29,Successful,Bank Transfer
813,31,31,2024-03-01,29,Successful,Debit Card
814,31,31,2024-04-01,29,Successful,Credit Card
815,31,31,2024-05-01,29,Successful,PayPal
816,31,31,2024-06-01,29,Successful,Bank Transfer
817,31,31,2024-07-01,29,Successful,Debit Card
818,31,31,2024-08-01,29,Successful,Debit Card
819,31,31,2024-09-01,29,Successful,Credit Card
820,31,31,2024-10-01,29,Successful,Credit Card
821,31,31,2024-11-01,29,Successful,Bank Transfer
822,31,31,2024-12-01,29,Successful,PayPal
823,31,31,2025-01-01,29,Successful,Credit Card
824,31,31,2025-02-01,29,Successful,Debit Card
825,31,31,2025-03-01,29,Successful,Bank Transfer
826,31,31,2025-04-01,29,Successful,PayPal
827,31,31,2025-05-01,29,Successful,Credit Card
828,31,31,2025-06-01,29,Successful,Credit Card
829,31,31,2025-07-01,29,Successful,Credit Card
830,31,31,2025-08-01,29,Successful,Bank Transfer
831,31,31,2025-09-01,29,Successful,Credit Card
832,31,31,2025-10-01,29,Successful,PayPal
833,31,31,2025-11-01,29,Successful,Credit Card
834,31,31,2025-12-01,29,Successful,Bank Transfer
835,31,31,2026-01-01,29,Failed,Bank Transfer
836,31,31,2026-02-01,29,Successful,PayPal
837,31,31,2026-03-01,29,Successful,Bank Transfer
838,31,31,2026-04-01,29,Successful,Credit Card
839,31,31,2026-05-01,29,Successful,Credit Card
840,31,31,2026-06-01,29,Successful,Credit Card
841,31,31,2026-07-01,29,Successful,Bank Transfer
842,31,31,2026-08-01,29,Successful,Credit Card
843,31,31,2026-09-01,29,Successful,PayPal
844,31,31,2026-10-01,29,Successful,Bank Transfer
845,31,31,2026-11-01,29,Successful,Credit Card
846,31,31,2026-12-01,29,Successful,Debit Card
847,32,32,2024-04-01,29,Successful,Bank Transfer
848,32,32,2024-05-01,29,Successful,Debit Card
849,32,32,2024-06-01,29,Successful,Debit Card
850,32,32,2024-07-01,29,Successful,Bank Transfer
851,32,32,2024-08-01,29,Successful,Credit Card
852,32,32,2024-09-01,29,Successful,PayPal
853,32,32,2024-10-01,29,Successful,Credit Card
854,32,32,2024-11-01,29,Successful,Debit Card
855,32,32,2024-12-01,29,Successful,Debit Card
856,32,32,2025-01-01,29,Successful,Credit Card
857,32,32,2025-02-01,29,Successful,Credit Card
858,32,32,2025-03-01,29,Successful,PayPal
859,32,32,2025-04-01,29,Successful,Bank Transfer
860,32,32,2025-05-01,29,Successful,PayPal
861,32,32,2025-06-01,29,Successful,Bank Transfer
862,32,32,2025-07-01,29,Successful,Credit Card
863,32,32,2025-08-01,29,Successful,Bank Transfer
864,32,32,2025-09-01,29,Successful,Bank Transfer
865,32,32,2025-10-01,29,Successful,PayPal
866,32,32,2025-11-01,29,Successful,PayPal
867,32,32,2025-12-01,29,Successful,PayPal
868,32,32,2026-01-01,29,Failed,Debit Card
869,32,32,2026-02-01,29,Successful,Credit Card
870,32,32,2026-03-01,29,Successful,Debit Card
871,32,32,2026-04-01,29,Successful,Bank Transfer
872,32,32,2026-05-01,29,Successful,Bank Transfer
873,32,32,2026-06-01,29,Successful,PayPal
874,32,32,2026-07-01,29,Successful,Bank Transfer
875,32,32,2026-08-01,29,Successful,Debit Card
876,32,32,2026-09-01,29,Successful,Credit Card
877,32,32,2026-10-01,29,Successful,Bank Transfer
878,32,32,2026-11-01,29,Successful,PayPal
879,32,32,2026-12-01,29,Successful,Credit Card
880,33,33,2024-07-01,29,Successful,Credit Card
881,33,33,2024-08-01,29,Successful,PayPal
882,33,33,2024-09-01,29,Successful,PayPal
883,33,33,2024-10-01,29,Successful,Bank Transfer
884,33,33,2024-11-01,29,Failed,PayPal
885,33,33,2024-12-01,29,Successful,Debit Card
886,33,33,2025-01-01,29,Successful,Debit Card
887,33,33,2025-02-01,29,Successful,Bank Transfer
888,33,33,2025-03-01,29,Successful,Credit Card
889,33,33,2025-04-01,29,Successful,Debit Card
890,33,33,2025-05-01,29,Successful,Bank Transfer
891,33,33,2025-06-01,29,Successful,Credit Card
892,33,33,2025-07-01,29,Successful,Debit Card
893,33,33,2025-08-01,29,Successful,Bank Transfer
894,33,33,2025-09-01,29,Successful,PayPal
895,33,33,2025-10-01,29,Successful,Debit Card
896,33,33,2025-11-01,29,Successful,Debit Card
897,33,33,2025-12-01,29,Successful,Bank Transfer
898,33,33,2026-01-01,29,Successful,PayPal
899,33,33,2026-02-01,29,Successful,Debit Card
900,33,33,2026-03-01,29,Successful,Bank Transfer
901,33,33,2026-04-01,29,Successful,Credit Card
902,33,33,2026-05-01,29,Successful,Debit Card
903,33,33,2026-06-01,29,Successful,Bank Transfer
904,33,33,2026-07-01,29,Successful,Bank Transfer
905,33,33,2026-08-01,29,Successful,Debit Card
906,33,33,2026-09-01,29,Successful,Debit Card
907,33,33,2026-10-01,29,Successful,Credit Card
908,33,33,2026-11-01,29,Successful,PayPal
909,33,33,2026-12-01,29,Successful,Debit Card
910,34,34,2024-09-01,45,Successful,Debit Card
911,34,34,2024-10-01,45,Successful,PayPal
912,34,34,2024-11-01,45,Successful,Bank Transfer
913,34,34,2024-12-01,45,Successful,PayPal
914,34,34,2025-01-01,45,Successful,PayPal
915,34,34,2025-02-01,45,Successful,Credit Card
916,34,34,2025-03-01,45,Successful,Credit Card
917,34,34,2025-04-01,45,Successful,Debit Card
918,34,34,2025-05-01,45,Successful,Credit Card
919,34,34,2025-06-01,45,Successful,Bank Transfer
920,34,34,2025-07-01,45,Successful,Bank Transfer
921,34,34,2025-08-01,45,Successful,Debit Card
922,34,34,2025-09-01,45,Successful,Credit Card
923,34,34,2025-10-01,45,Successful,PayPal
924,34,34,2025-11-01,45,Successful,PayPal
925,34,34,2025-12-01,45,Successful,Bank Transfer
926,34,34,2026-01-01,45,Successful,PayPal
927,34,34,2026-02-01,45,Successful,Bank Transfer
928,34,34,2026-03-01,45,Successful,Debit Card
929,34,34,2026-04-01,45,Successful,PayPal
930,34,34,2026-05-01,45,Successful,PayPal
931,34,34,2026-06-01,45,Successful,Credit Card
932,34,34,2026-07-01,45,Successful,PayPal
933,34,34,2026-08-01,45,Successful,Bank Transfer
934,34,34,2026-09-01,45,Successful,Credit Card
935,34,34,2026-10-01,45,Successful,PayPal
936,34,34,2026-11-01,45,Successful,Bank Transfer
937,34,34,2026-12-01,45,Successful,Bank Transfer
938,35,35,2024-10-01,29,Successful,Debit Card
939,35,35,2024-11-01,29,Successful,PayPal
940,35,35,2024-12-01,29,Successful,PayPal
941,35,35,2025-01-01,29,Successful,Debit Card
942,35,35,2025-02-01,29,Successful,PayPal
943,35,35,2025-03-01,29,Successful,Credit Card
944,35,35,2025-04-01,29,Successful,Bank Transfer
945,35,35,2025-05-01,29,Successful,Credit Card
946,35,35,2025-06-01,29,Successful,Debit Card
947,35,35,2025-07-01,29,Successful,Bank Transfer
948,35,35,2025-08-01,29,Successful,Debit Card
949,35,35,2025-09-01,29,Successful,PayPal
950,35,35,2025-10-01,29,Successful,Credit Card
951,35,35,2025-11-01,29,Successful,Debit Card
952,35,35,2025-12-01,29,Successful,Debit Card
953,35,35,2026-01-01,29,Successful,Credit Card
954,35,35,2026-02-01,29,Successful,Debit Card
955,35,35,2026-03-01,29,Successful,PayPal
956,35,35,2026-04-01,29,Successful,Debit Card
957,35,35,2026-05-01,29,Successful,PayPal
958,35,35,2026-06-01,29,Successful,Debit Card
959,35,35,2026-07-01,29,Successful,Debit Card
960,35,35,2026-08-01,29,Successful,Debit Card
961,35,35,2026-09-01,29,Successful,Debit Card
962,35,35,2026-10-01,29,Successful,PayPal
963,35,35,2026-11-01,29,Successful,Bank Transfer
964,35,35,2026-12-01,29,Successful,Credit Card
965,36,36,2024-03-01,29,Successful,Debit Card
966,36,36,2024-04-01,29,Successful,Credit Card
967,36,36,2024-05-01,29,Successful,Credit Card
968,36,36,2024-06-01,29,Successful,PayPal
969,36,36,2024-07-01,29,Successful,Debit Card
970,36,36,2024-08-01,29,Failed,PayPal
971,36,36,2024-09-01,29,Successful,Bank Transfer
972,36,36,2024-10-01,29,Successful,PayPal
973,36,36,2024-11-01,29,Successful,Credit Card
974,36,36,2024-12-01,29,Successful,PayPal
975,36,36,2025-01-01,29,Successful,Debit Card
976,36,36,2025-02-01,29,Successful,Bank Transfer
977,36,36,2025-03-01,29,Successful,Bank Transfer
978,36,36,2025-04-01,29,Successful,Bank Transfer
979,36,36,2025-05-01,29,Successful,Debit Card
980,36,36,2025-06-01,29,Successful,Debit Card
981,36,36,2025-07-01,29,Successful,Bank Transfer
982,36,36,2025-08-01,29,Successful,PayPal
983,36,36,2025-09-01,29,Successful,Credit Card
984,36,36,2025-10-01,29,Successful,Debit Card
985,36,36,2025-11-01,29,Successful,PayPal
986,36,36,2025-12-01,29,Successful,PayPal
987,36,36,2026-01-01,29,Successful,Credit Card
988,36,36,2026-02-01,29,Successful,Debit Card
989,36,36,2026-03-01,29,Successful,Credit Card
990,36,36,2026-04-01,29,Successful,Bank Transfer
991,36,36,2026-05-01,29,Successful,Bank Transfer
992,36,36,2026-06-01,29,Successful,Bank Transfer
