usage_id,user_id,activity_month,login_count,dashboards_viewed,reports_generated,api_calls,session_minutes
663,23,2025-07-01,18,57,3,523,89
664,23,2025-08-01,9,27,10,584,390
665,23,2025-09-01,28,54,2,657,446
666,23,2025-10-01,30,37,4,25,344
667,23,2025-11-01,21,47,10,998,427
668,23,2025-12-01,30,48,15,965,311
669,23,2026-01-01,21,4,5,377,55
670,23,2026-02-01,11,20,18,26,118
671,23,2026-03-01,21,28,25,320,533
672,23,2026-04-01,24,66,25,595,739
673,23,2026-05-01,13,28,12,850,606
674,23,2026-06-01,3,20,12,780,674
675,23,2026-07-01,4,10,7,578,525
676,23,2026-08-01,20,71,23,428,561
677,23,2026-09-01,25,16,16,817,62
678,23,2026-10-01,21,61,21,537,542
679,23,2026-11-01,16,41,8,199,866
680,23,2026-12-01,20,38,7,336,258
681,24,2024-08-01,27,47,7,466,332
682,24,2024-09-01,25,15,22,246,465
683,24,2024-10-01,25,53,11,81,370
684,24,2024-11-01,19,65,2,936,380
685,24,2024-12-01,22,62,19,235,469
686,24,2025-01-01,27,54,7,583,857
687,24,2025-02-01,28,17,17,250,805
688,24,2025-03-01,15,75,21,141,630
689,24,2025-04-01,10,37,10,321,130
690,24,2025-05-01,4,53,13,517,161
691,24,2025-06-01,20,64,20,902,801
692,24,2025-07-01,8,24,14,15,180
693,24,2025-08-01,5,54,8,783,577
694,24,2025-09-01,24,61,23,103,139
695,24,2025-10-01,29,5,13,24,716
696,24,2025-11-01,7,10,4,527,897
697,24,2025-12-01,18,50,13,362,140
698,24,2026-01-01,14,72,7,729,310
699,24,2026-02-01,5,44,10,605,633
700,24,2026-03-01,21,14,23,46,85
701,24,2026-04-01,25,46,14,932,428
702,24,2026-05-01,22,58,23,854,456
703,24,2026-06-01,11,62,22,137,761
704,24,2026-07-01,7,76,16,85,165
705,24,2026-08-01,30,1,18,607,388
706,24,2026-09-01,23,59,12,328,459
707,24,2026-10-01,7,66,23,602,296
708,24,2026-11-01,26,13,7,304,515
709,24,2026-12-01,12,7,18,530,547
710,25,2024-04-01,20,66,13,292,340
711,25,2024-05-01,14,41,24,182,156
712,25,2024-06-01,3,27,13,531,294
713,25,2024-07-01,20,79,10,101,365
714,25,2024-08-01,11,22,3,294,290
715,25,2024-09-01,17,57,7,906,183
716,25,2024-10-01,11,34,19,771,118
717,25,2024-11-01,9,36,4,98,221
718,25,2024-12-01,19,66,24,172,38
719,25,2025-01-01,21,6,17,550,828
720,25,2025-02-01,8,1,15,852,852
721,25,2025-03-01,2,48,6,288,594
722,25,2025-04-01,15,57,16,129,860
723,25,2025-05-01,16,38,3,733,733
724,25,2025-06-01,29,16,14,910,452
725,25,2025-07-01,17,34,2,885,150
726,25,2025-08-01,10,15,11,822,90
727,25,2025-09-01,25,29,23,76,344
728,25,2025-10-01,7,65,10,282,474
729,25,2025-11-01,22,66,21,795,85
730,25,2025-12-01,24,41,1,443,112
731,25,2026-01-01,24,67,10,194,871
732,25,2026-02-01,19,5,20,642,18
733,25,2026-03-01,9,18,18,385,235
734,25,2026-04-01,23,26,8,481,165
735,25,2026-05-01,17,24,23,508,299
736,25,2026-06-01,6,26,20,896,100
737,25,2026-07-01,18,28,0,444,78
738,25,2026-08-01,17,72,19,213,737
739,25,2026-09-01,7,5,13,704,279
740,25,2026-10-01,21,49,20,597,250
741,25,2026-11-01,22,45,15,543,682
742,25,2026-12-01,7,39,7,896,309
743,26,2024-10-01,23,63,15,815,655
744,26,2024-11-01,14,77,11,556,502
745,26,2024-12-01,11,13,7,115,783
746,26,2025-01-01,26,37,13,992,467
747,26,2025-02-01,12,32,21,435,128
748,26,2025-03-01,7,60,10,676,126
749,26,2025-04-01,13,51,22,131,802
750,26,2025-05-01,30,62,25,884,510
751,26,2025-06-01,21,53,21,240,39
752,26,2025-07-01,11,35,16,220,881
753,26,2025-08-01,27,53,1,575,800
754,26,2025-09-01,12,34,21,325,431
755,26,2025-10-01,14,57,13,408,276
756,26,2025-11-01,3,35,15,745,234
757,26,2025-12-01,12,6,9,458,429
758,26,2026-01-01,9,74,5,548,221
759,26,2026-02-01,26,15,19,625,347
760,26,2026-03-01,6,78,17,20,749
761,26,2026-04-01,2,49,2,799,731
762,26,2026-05-01,12,46,24,784,576
763,26,2026-06-01,4,7,16,215,380
764,26,2026-07-01,19,26,5,858,558
765,26,2026-08-01,14,30,9,820,175
766,26,2026-09-01,13,43,13,220,576
767,26,2026-10-01,25,32,0,36,875
768,26,2026-11-01,2,68,3,513,417
769,26,2026-12-01,27,63,1,160,299
770,27,2024-04-01,11,4,7,646,800
771,27,2024-05-01,24,32,1,278,777
772,27,2024-06-01,5,49,20,410,144
773,27,2024-07-01,28,35,2,78,85
774,27,2024-08-01,18,54,0,15,770
775,27,2024-09-01,28,70,19,941,165
776,27,2024-10-01,5,76,25,400,208
777,27,2024-11-01,28,78,9,803,341
778,27,2024-12-01,15,66,23,23,319
779,27,2025-01-01,10,59,6,102,280
780,27,2025-02-01,22,74,15,385,308
781,27,2025-03-01,15,12,7,990,426
782,27,2025-04-01,19,36,15,291,729
783,27,2025-05-01,19,65,7,391,27
784,27,2025-06-01,17,51,11,781,569
785,27,2025-07-01,24,14,14,229,601
786,27,2025-08-01,2,51,24,237,467
787,27,2025-09-01,13,62,18,111,668
788,27,2025-10-01,11,43,4,829,655
789,27,2025-11-01,4,13,17,173,222
790,27,2025-12-01,29,63,18,255,95
791,27,2026-01-01,6,52,19,858,494
792,27,2026-02-01,18,73,24,238,70
793,27,2026-03-01,26,64,8,421,328
794,27,2026-04-01,25,44,4,37,339
795,27,2026-05-01,24,73,19,416,15
796,27,2026-06-01,10,27,24,575,823
797,27,2026-07-01,17,70,15,320,677
798,27,2026-08-01,9,42,14,725,504
799,27,2026-09-01,18,72,23,750,93
800,27,2026-10-01,5,55,22,79,394
801,27,2026-11-01,6,2,5,532,776
802,27,2026-12-01,5,22,6,448,900
803,28,2024-12-01,5,5,13,507,184
804,28,2025-01-01,22,68,15,143,776
805,28,2025-02-01,29,71,13,408,19
806,28,2025-03-01,11,16,13,301,747
807,28,2025-04-01,30,35,16,330,639
808,28,2025-05-01,30,48,18,665,179
809,28,2025-06-01,6,38,16,701,219
810,28,2025-07-01,27,79,22,380,541
811,28,2025-08-01,21,33,15,473,225
812,28,2025-09-01,12,18,5,536,742
813,28,2025-10-01,28,61,0,325,436
814,28,2025-11-01,7,20,15,68,15
815,28,2025-12-01,11,25,6,710,106
816,28,2026-01-01,19,59,10,96,72
817,28,2026-02-01,21,60,19,160,78
818,28,2026-03-01,13,72,7,353,653
819,28,2026-04-01,2,25,8,291,850
820,28,2026-05-01,29,55,18,746,323
821,28,2026-06-01,13,80,24,412,270
822,28,2026-07-01,19,70,20,675,217
823,28,2026-08-01,4,76,4,105,758
824,28,2026-09-01,8,36,5,269,587
825,28,2026-10-01,5,17,25,534,611
826,28,2026-11-01,22,50,10,589,800
827,28,2026-12-01,29,76,19,283,836
828,29,2024-04-01,25,79,21,931,494
829,29,2024-05-01,8,22,0,802,247
830,29,2024-06-01,8,12,25,629,160
831,29,2024-07-01,6,22,15,895,10
832,29,2024-08-01,12,10,1,140,533
833,29,2024-09-01,27,57,13,680,493
834,29,2024-10-01,12,39,16,778,130
835,29,2024-11-01,9,72,12,386,802
836,29,2024-12-01,14,61,11,319,868
837,29,2025-01-01,18,41,16,80,629
838,29,2025-02-01,28,28,5,968,658
839,29,2025-03-01,28,36,22,146,870
840,29,2025-04-01,15,72,14,501,721
841,29,2025-05-01,27,33,21,123,581
842,29,2025-06-01,30,56,20,356,192
843,29,2025-07-01,2,47,14,789,696
844,29,2025-08-01,13,55,6,631,583
845,29,2025-09-01,30,25,12,383,193
846,29,2025-10-01,25,2,6,452,379
847,29,2025-11-01,18,25,0,600,327
848,29,2025-12-01,12,13,11,937,269
849,29,2026-01-01,18,2,19,279,44
850,29,2026-02-01,22,36,20,490,417
851,29,2026-03-01,3,33,8,640,68
852,29,2026-04-01,20,4,22,949,492
853,29,2026-05-01,21,59,15,177,494
854,29,2026-06-01,25,70,25,106,49
855,29,2026-07-01,13,4,19,915,740
856,29,2026-08-01,6,23,4,84,439
857,29,2026-09-01,28,16,1,454,662
858,29,2026-10-01,24,8,10,99,888
859,29,2026-11-01,19,36,6,670,638
860,29,2026-12-01,25,3,10,857,698
861,30,2024-05-01,29,41,22,173,610
862,30,2024-06-01,25,47,16,14,690
863,30,2024-07-01,14,54,21,685,72
864,30,2024-08-01,4,25,24,513,161
865,30,2024-09-01,25,35,2,176,464
866,30,2024-10-01,3,36,19,203,715
867,30,2024-11-01,18,53,5,650,774
868,30,2024-12-01,28,1,9,280,584
869,30,2025-01-01,13,16,10,477,591
870,30,2025-02-01,28,12,18,952,484
871,30,2025-03-01,4,15,2,186,757
872,30,2025-04-01,4,24,10,605,651
873,30,2025-05-01,2,22,25,10,232
874,30,2025-06-01,22,48,14,83,751
875,30,2025-07-01,9,40,21,657,895
876,30,2025-08-01,8,17,9,54,398
877,30,2025-09-01,24,37,5,285,153
878,30,2025-10-01,20,41,13,231,865
879,30,2025-11-01,8,35,6,181,312
880,30,2025-12-01,10,57,8,94,511
881,30,2026-01-01,13,75,11,357,800
882,30,2026-02-01,22,67,14,849,656
883,30,2026-03-01,23,22,1,972,864
884,30,2026-04-01,20,50,4,550,592
885,30,2026-05-01,8,56,11,661,840
886,30,2026-06-01,23,37,6,350,726
887,30,2026-07-01,18,71,23,813,285
888,30,2026-08-01,4,66,24,215,274
889,30,2026-09-01,8,60,8,32,128
890,30,2026-10-01,18,24,15,143,488
891,30,2026-11-01,20,42,11,577,396
892,30,2026-12-01,23,76,1,330,728
893,31,2024-02-01,5,46,0,162,441
894,31,2024-03-01,17,43,10,663,112
895,31,2024-04-01,7,46,9,166,488
896,31,2024-05-01,19,24,24,22,459
897,31,2024-06-01,27,79,14,607,599
898,31,2024-07-01,24,56,23,408,494
899,31,2024-08-01,28,32,8,740,392
900,31,2024-09-01,21,44,15,694,420
901,31,2024-10-01,11,6,7,781,529
902,31,2024-11-01,5,54,13,792,285
903,31,2024-12-01,20,52,18,29,177
904,31,2025-01-01,18,22,9,907,621
905,31,2025-02-01,24,68,6,974,591
906,31,2025-03-01,26,18,4,679,351
907,31,2025-04-01,27,7,2,316,821
908,31,2025-05-01,26,19,25,354,479
909,31,2025-06-01,14,22,14,0,684
910,31,2025-07-01,6,26,5,308,324
911,31,2025-08-01,4,24,7,878,218
912,31,2025-09-01,15,12,23,250,167
913,31,2025-10-01,23,72,24,383,15
914,31,2025-11-01,17,21,11,102,492
915,31,2025-12-01,19,51,22,217,493
916,31,2026-01-01,23,49,14,723,258
917,31,2026-02-01,26,13,12,131,335
918,31,2026-03-01,26,18,12,791,344
919,31,2026-04-01,30,37,21,747,444
920,31,2026-05-01,21,51,17,73,365
921,31,2026-06-01,17,76,0,227,633
922,31,2026-07-01,7,31,11,370,358
923,31,2026-08-01,18,1,19,613,779
924,31,2026-09-01,14,10,20,235,151
925,31,2026-10-01,17,25,1,216,319
926,31,2026-11-01,15,12,10,393,679
927,31,2026-12-01,7,55,4,291,328
928,32,2024-04-01,14,62,1,267,441
929,32,2024-05-01,7,21,12,698,539
930,32,2024-06-01,28,14,14,825,94
931,32,2024-07-01,13,13,20,883,424
932,32,2024-08-01,27,2,5,326,141
933,32,2024-09-01,20,65,12,702,475
934,32,2024-10-01,2,63,20,982,696
935,32,2024-11-01,14,55,24,55,320
936,32,2024-12-01,15,34,23,649,128
937,32,2025-01-01,21,58,16,381,809
938,32,2025-02-01,17,43,17,995,383
939,32,2025-03-01,5,23,13,544,787
940,32,2025-04-01,14,11,4,7,355
941,32,2025-05-01,24,76,8,202,537
942,32,2025-06-01,28,79,23,893,475
943,32,2025-07-01,15,7,14,288,50
944,32,2025-08-01,5,63,14,375,61
945,32,2025-09-01,30,77,21,378,268
946,32,2025-10-01,15,44,21,303,795
947,32,2025-11-01,28,4,17,273,193
948,32,2025-12-01,11,46,13,17,467
949,32,2026-01-01,12,39,20,36,620
950,32,2026-02-01,5,46,23,37,554
951,32,2026-03-01,25,51,7,179,96
952,32,2026-04-01,19,13,4,744,158
953,32,2026-05-01,22,64,13,914,291
954,32,2026-06-01,13,59,22,632,259
955,32,2026-07-01,28,68,18,469,51
956,32,2026-08-01,4,42,11,39,160
957,32,2026-09-01,21,13,12,524,752
958,32,2026-10-01,4,44,20,767,319
959,32,2026-11-01,15,52,0,188,774
960,32,2026-12-01,10,11,13,988,129
961,33,2024-07-01,27,25,18,267,320
962,33,2024-08-01,21,66,17,874,822
963,33,2024-09-01,9,7,11,587,494
964,33,2024-10-01,8,56,8,764,715
965,33,2024-11-01,26,24,8,513,697
966,33,2024-12-01,3,78,12,931,195
967,33,2025-01-01,23,37,8,5,426
968,33,2025-02-01,8,3,25,424,682
969,33,2025-03-01,6,36,8,473,623
970,33,2025-04-01,27,41,3,226,240
971,33,2025-05-01,2,42,7,65,636
972,33,2025-06-01,11,78,14,602,440
973,33,2025-07-01,22,77,10,554,408
974,33,2025-08-01,17,72,0,351,358
975,33,2025-09-01,12,45,14,155,483
976,33,2025-10-01,29,64,6,545,724
977,33,2025-11-01,7,50,8,412,43
978,33,2025-12-01,23,74,2,646,508
979,33,2026-01-01,19,45,2,212,775
980,33,2026-02-01,18,48,9,298,778
981,33,2026-03-01,12,58,21,478,40
982,33,2026-04-01,6,80,18,170,649
983,33,2026-05-01,13,73,13,425,793
984,33,2026-06-01,2,37,17,761,512
985,33,2026-07-01,9,49,17,134,397
986,33,2026-08-01,21,16,3,405,233
987,33,2026-09-01,8,15,18,296,192
988,33,2026-10-01,29,21,24,796,762
989,33,2026-11-01,14,71,13,360,779
990,33,2026-12-01,8,54,19,285,337
991,34,2024-09-01,26,47,20,108,690
992,34,2024-10-01,30,41,16,548,555
993,34,2024-11-01,14,29,12,506,784
994,34,2024-12-01,16,37,14,160,191
995,34,2025-01-01,14,37,0,545,859
996,34,2025-02-01,12,60,20,176,709
997,34,2025-03-01,5,50,18,668,438
998,34,2025-04-01,15,53,6,651,39
999,34,2025-05-01,21,29,4,624,644
1000,34,2025-06-01,18,11,19,584,759
1001,34,2025-07-01,15,3,10,624,265
1002,34,2025-08-01,7,73,20,483,710
1003,34,2025-09-01,4,48,0,760,625
1004,34,2025-10-01,30,50,17,523,894
1005,34,2025-11-01,8,21,14,377,750
1006,34,2025-12-01,29,31,5,483,739
1007,34,2026-01-01,8,42,4,300,76
1008,34,2026-02-01,30,4,6,591,482
1009,34,2026-03-01,16,32,21,617,464
1010,34,2026-04-01,9,23,14,512,666
1011,34,2026-05-01,5,78,10,893,173
1012,34,2026-06-01,9,60,23,985,81
1013,34,2026-07-01,2,5,21,693,426
1014,34,2026-08-01,29,67,15,882,404
1015,34,2026-09-01,4,54,8,904,743
1016,34,2026-10-01,19,16,22,795,631
1017,34,2026-11-01,22,69,22,24,459
1018,34,2026-12-01,17,8,9,831,417
1019,35,2024-10-01,28,6,11,409,743
1020,35,2024-11-01,18,57,13,806,137
1021,35,2024-12-01,5,19,8,776,855
1022,35,2025-01-01,20,15,23,173,385
1023,35,2025-02-01,15,44,4,934,258
1024,35,2025-03-01,27,62,6,270,109
1025,35,2025-04-01,12,10,14,920,736
1026,35,2025-05-01,17,32,24,266,360
1027,35,2025-06-01,11,57,10,806,471
1028,35,2025-07-01,24,34,18,281,618
1029,35,2025-08-01,3,18,4,534,305
1030,35,2025-09-01,2,29,11,577,381
1031,35,2025-10-01,24,38,9,967,743
1032,35,2025-11-01,7,73,20,312,496
1033,35,2025-12-01,24,57,21,301,168
1034,35,2026-01-01,25,17,4,622,309
1035,35,2026-02-01,29,50,8,652,243
1036,35,2026-03-01,2,28,18,310,161
1037,35,2026-04-01,20,2,8,372,748
1038,35,2026-05-01,18,67,12,488,643
1039,35,2026-06-01,30,22,11,659,169
1040,35,2026-07-01,20,65,10,535,393
1041,35,2026-08-01,14,63,20,173,547
1042,35,2026-09-01,17,23,15,918,398
1043,35,2026-10-01,2,9,10,230,326
1044,35,2026-11-01,8,29,4,284,633
1045,35,2026-12-01,26,16,20,201,375
1046,36,2024-03-01,17,59,18,934,663
1047,36,2024-04-01,2,68,7,759,217
1048,36,2024-05-01,13,5,12,641,111
1049,36,2024-06-01,12,65,2,277,576
1050,36,2024-07-01,19,69,2,993,827
1051,36,2024-08-01,3,58,18,535,263
1052,36,2024-09-01,9,33,25,757,197
1053,36,2024-10-01,24,32,7,706,744
1054,36,2024-11-01,16,23,1,623,282
1055,36,2024-12-01,19,36,2,760,204
1056,36,2025-01-01,25,9,4,535,320
1057,36,2025-02-01,3,27,7,249,609
1058,36,2025-03-01,26,75,15,475,110
1059,36,2025-04-01,19,7,10,808,659
1060,36,2025-05-01,4,26,15,119,462
1061,36,2025-06-01,4,61,6,102,565
1062,36,2025-07-01,20,28,19,498,317
1063,36,2025-08-01,20,2,18,440,891
1064,36,2025-09-01,30,15,23,907,463
1065,36,2025-10-01,26,25,18,825,660
1066,36,2025-11-01,21,59,0,257,782
1067,36,2025-12-01,15,77,8,504,656
1068,36,2026-01-01,7,43,16,494,536
1069,36,2026-02-01,11,39,8,888,554
1070,36,2026-03-01,9,44,8,694,584
1071,36,2026-04-01,18,40,20,450,124
1072,36,2026-05-01,26,24,15,6,336
1073,36,2026-06-01,30,66,15,507,177
1074,36,2026-07-01,7,9,24,442,699
1075,36,2026-08-01,11,13,14,350,663
1076,36,2026-09-01,23,69,5,198,807
1077,36,2026-10-01,5,30,6,314,523
1078,36,2026-11-01,11,41,24,543,493
1079,36,2026-12-01,5,39,19,215,594
1080,37,2024-04-01,23,20,10,160,206
1081,37,2024-05-01,26,51,25,175,882
1082,37,2024-06-01,7,79,21,160,343
1083,37,2024-07-01,18,61,20,609,817
1084,37,2024-08-01,15,35,7,955,279
1085,37,2024-09-01,17,39,11,148,323
1086,37,2024-10-01,12,46,23,322,470
1087,37,2024-11-01,11,55,18,402,790
1088,37,2024-12-01,15,1,24,962,423
1089,37,2025-01-01,3,53,11,661,834
1090,37,2025-02-01,6,59,24,280,29
1091,37,2025-03-01,28,26,6,677,743
1092,37,2025-04-01,10,38,11,24,339
1093,37,2025-05-01,15,49,10,571,583
1094,37,2025-06-01,25,26,25,220,642
1095,37,2025-07-01,18,57,8,109,86
1096,37,2025-08-01,9,21,10,740,501
1097,37,2025-09-01,25,76,15,974,57
1098,37,2025-10-01,26,50,22,982,733
1099,37,2025-11-01,17,32,8,621,610
1100,37,2025-12-01,14,8,3,57,664
1101,37,2026-01-01,12,36,17,378,458
1102,37,2026-02-01,11,15,15,137,777
1103,37,2026-03-01,4,42,24,750,433
1104,37,2026-04-01,28,20,4,603,316
1105,37,2026-05-01,20,26,17,90,458
1106,37,2026-06-01,9,42,18,559,791
1107,37,2026-07-01,23,34,17,543,846
1108,37,2026-08-01,11,3,4,790,798
1109,37,2026-09-01,4,41,11,926,801
1110,37,2026-10-01,16,28,5,328,489
1111,37,2026-11-01,9,59,11,341,213
1112,37,2026-12-01,23,34,8,618,775
1113,38,2024-03-01,2,18,3,657,430
1114,38,2024-04-01,15,51,25,498,827
1115,38,2024-05-01,3,68,1,934,534
1116,38,2024-06-01,13,3,18,447,42
1117,38,2024-07-01,18,42,25,551,513
1118,38,2024-08-01,11,74,10,649,78
1119,38,2024-09-01,25,10,18,94,581
1120,38,2024-10-01,26,15,17,162,827
1121,38,2024-11-01,18,12,18,944,489
1122,38,2024-12-01,21,25,24,74,795
1123,38,2025-01-01,23,56,8,476,472
1124,38,2025-02-01,30,20,20,338,84
1125,38,2025-03-01,7,74,10,464,550
1126,38,2025-04-01,26,56,0,411,598
1127,38,2025-05-01,11,1,19,848,409
1128,38,2025-06-01,2,2,7,330,447
1129,38,2025-07-01,6,34,7,598,700
1130,38,2025-08-01,26,42,17,468,679
1131,38,2025-09-01,23,26,24,841,598
1132,38,2025-10-01,13,74,4,193,801
1133,38,2025-11-01,6,27,9,185,113
1134,38,2025-12-01,2,69,19,967,874
1135,38,2026-01-01,3,17,17,356,80
1136,38,2026-02-01,12,41,7,673,223
1137,38,2026-03-01,8,39,5,434,287
1138,38,2026-04-01,9,28,24,363,37
1139,38,2026-05-01,6,57,3,854,394
1140,38,2026-06-01,2,57,23,874,767
1141,38,2026-07-01,8,49,1,457,459
1142,38,2026-08-01,14,26,6,789,399
1143,38,2026-09-01,20,16,2,992,189
1144,38,2026-10-01,18,75,23,528,134
1145,38,2026-11-01,7,27,3,963,510
1146,38,2026-12-01,25,78,11,767,334
1147,39,2024-09-01,15,25,6,92,828
1148,39,2024-10-01,18,47,15,261,530
1149,39,2024-11-01,5,59,0,7,399
1150,39,2024-12-01,27,54,12,984,888
1151,39,2025-01-01,5,46,11,968,327
1152,39,2025-02-01,28,9,13,968,878
1153,39,2025-03-01,22,39,7,718,96
1154,39,2025-04-01,22,50,15,16,291
1155,39,2025-05-01,25,42,1,144,877
1156,39,2025-06-01,9,23,18,9,141
1157,39,2025-07-01,18,20,4,711,491
1158,39,2025-08-01,26,5,1,610,831
1159,39,2025-09-01,8,38,11,632,434
1160,39,2025-10-01,28,21,13,176,188
1161,39,2025-11-01,18,20,23,828,839
1162,39,2025-12-01,23,24,11,900,122
1163,39,2026-01-01,27,21,0,509,218
1164,39,2026-02-01,11,52,20,382,871
1165,39,2026-03-01,10,80,10,29,812
1166,39,2026-04-01,2,43,0,910,491
1167,39,2026-05-01,3,19,13,47,562
1168,39,2026-06-01,14,77,23,537,183
1169,39,2026-07-01,7,13,0,357,238
1170,39,2026-08-01,4,54,2,115,497
1171,39,2026-09-01,16,54,17,450,147
1172,39,2026-10-01,29,78,25,652,10
1173,39,2026-11-01,11,61,15,921,273
1174,39,2026-12-01,6,42,21,552,384
1175,40,2024-10-01,21,13,15,504,776
1176,40,2024-11-01,28,74,6,128,234
1177,40,2024-12-01,18,17,25,964,156
1178,40,2025-01-01,9,11,23,97,744
1179,40,2025-02-01,14,37,19,107,265
1180,40,2025-03-01,9,33,5,747,685
1181,40,2025-04-01,11,43,22,997,483
1182,40,2025-05-01,23,76,16,529,601
1183,40,2025-06-01,30,35,24,921,144
1184,40,2025-07-01,12,55,11,677,158
1185,40,2025-08-01,20,5,23,927,828
1186,40,2025-09-01,14,7,25,202,196
1187,40,2025-10-01,2,19,20,34,865
1188,40,2025-11-01,27,31,5,406,340
1189,40,2025-12-01,2,74,15,495,888
1190,40,2026-01-01,13,25,20,890,846
1191,40,2026-02-01,20,52,14,219,474
1192,40,2026-03-01,21,34,17,450,130
1193,40,2026-04-01,25,36,20,786,536
1194,40,2026-05-01,12,44,5,261,359
1195,40,2026-06-01,27,63,24,562,477
1196,40,2026-07-01,23,13,21,876,360
1197,40,2026-08-01,26,67,8,64,810
1198,40,2026-09-01,13,55,20,26,566
1199,40,2026-10-01,6,13,7,998,478
1200,40,2026-11-01,28,15,3,563,739
1201,40,2026-12-01,11,17,11,314,473
1202,41,2024-07-01,15,71,2,989,897
1203,41,2024-08-01,18,24,12,839,533
1204,41,2024-09-01,8,19,21,227,804
1205,41,2024-10-01,2,26,23,762,372
1206,41,2024-11-01,18,77,24,155,586
1207,41,2024-12-01,29,68,16,48,829
1208,41,2025-01-01,19,47,17,235,720
1209,41,2025-02-01,18,22,11,162,112
1210,41,2025-03-01,23,22,20,649,889
1211,41,2025-04-01,21,29,24,733,165
1212,41,2025-05-01,19,79,13,878,217
1213,41,2025-06-01,10,7,12,303,409
1214,41,2025-07-01,30,67,13,915,497
1215,41,2025-08-01,16,42,4,738,317
1216,41,2025-09-01,2,10,8,725,579
1217,41,2025-10-01,23,40,6,945,761
1218,41,2025-11-01,21,77,2,60,783
1219,41,2025-12-01,15,18,4,492,852
1220,41,2026-01-01,7,32,12,805,173
1221,41,2026-02-01,22,54,12,605,208
1222,41,2026-03-01,9,45,2,231,292
1223,41,2026-04-01,6,52,3,743,767
1224,41,2026-05-01,20,20,6,454,155
1225,41,2026-06-01,23,36,24,335,21
1226,41,2026-07-01,22,16,16,318,546
1227,41,2026-08-01,5,77,15,237,686
1228,41,2026-09-01,16,39,3,554,770
1229,41,2026-10-01,21,59,4,72,782
1230,41,2026-11-01,25,44,8,972,51
1231,41,2026-12-01,14,33,3,641,487
1232,42,2024-08-01,15,75,5,897,736
1233,42,2024-09-01,24,63,24,298,240
1234,42,2024-10-01,18,14,2,749,627
1235,42,2024-11-01,21,47,7,890,880
1236,42,2024-12-01,23,64,22,986,452
1237,42,2025-01-01,15,8,20,107,895
1238,42,2025-02-01,26,36,23,750,292
1239,42,2025-03-01,30,33,20,520,346
1240,42,2025-04-01,15,33,11,85,23
1241,42,2025-05-01,5,63,7,599,516
1242,42,2025-06-01,9,76,13,681,282
1243,42,2025-07-01,5,63,17,621,867
1244,42,2025-08-01,20,49,19,531,693
1245,42,2025-09-01,14,6,19,110,614
1246,42,2025-10-01,28,13,18,97,130
1247,42,2025-11-01,26,31,11,594,698
1248,42,2025-12-01,24,78,13,834,413
1249,42,2026-01-01,24,6,11,662,817
1250,42,2026-02-01,16,59,18,884,545
1251,42,2026-03-01,3,52,25,643,772
1252,42,2026-04-01,26,56,21,929,36
1253,42,2026-05-01,8,73,5,24,655
1254,42,2026-06-01,12,13,9,942,432
1255,42,2026-07-01,27,4,23,467,879
1256,42,2026-08-01,30,33,11,838,709
1257,42,2026-09-01,13,46,7,283,466
1258,42,2026-10-01,27,7,10,469,725
1259,42,2026-11-01,22,34,24,812,174
1260,42,2026-12-01,8,72,24,884,570
1261,43,2025-01-01,22,42,23,410,781
1262,43,2025-02-01,13,23,15,877,101
1263,43,2025-03-01,12,46,19,551,767
1264,43,2025-04-01,27,30,10,848,323
1265,43,2025-05-01,5,12,20,415,330
1266,43,2025-06-01,21,64,20,190,784
1267,43,2025-07-01,14,26,8,876,734
1268,43,2025-08-01,17,45,10,825,458
1269,43,2025-09-01,30,47,24,163,182
1270,43,2025-10-01,12,3,3,194,605
1271,43,2025-11-01,11,65,22,657,583
1272,43,2025-12-01,11,72,17,182,417
1273,43,2026-01-01,21,10,6,95,102
1274,43,2026-02-01,24,77,21,414,882
1275,43,2026-03-01,10,19,22,348,555
1276,43,2026-04-01,13,51,4,943,404
1277,43,2026-05-01,5,38,19,583,94
1278,43,2026-06-01,12,29,14,845,51
1279,43,2026-07-01,9,71,4,683,290
1280,43,2026-08-01,2,64,7,853,721
1281,43,2026-09-01,9,32,7,450,673
1282,43,2026-10-01,27,28,4,12,313
1283,43,2026-11-01,9,3,19,494,868
1284,43,2026-12-01,16,54,17,564,591
1285,44,2024-11-01,8,53,5,868,541
1286,44,2024-12-01,20,52,20,589,406
1287,44,2025-01-01,25,34,22,815,382
1288,44,2025-02-01,27,34,13,379,383
1289,44,2025-03-01,30,31,10,553,375
1290,44,2025-04-01,4,18,10,880,857
1291,44,2025-05-01,24,32,25,551,602
1292,44,2025-06-01,6,13,25,519,735
1293,44,2025-07-01,17,69,10,107,836
1294,44,2025-08-01,28,78,7,737,366
1295,44,2025-09-01,24,71,7,476,285
1296,44,2025-10-01,20,7,14,633,458
1297,44,2025-11-01,17,76,13,66,185
1298,44,2025-12-01,2,72,14,572,675
1299,44,2026-01-01,3,45,15,888,733
1300,44,2026-02-01,6,9,21,362,76
1301,44,2026-03-01,25,36,18,258,755
1302,44,2026-04-01,2,77,15,441,731
1303,44,2026-05-01,26,18,12,220,687
1304,44,2026-06-01,16,40,17,713,700
1305,44,2026-07-01,11,43,7,583,827
1306,44,2026-08-01,30,66,13,147,794
1307,44,2026-09-01,19,76,10,883,16
1308,44,2026-10-01,21,7,22,772,376
1309,44,2026-11-01,20,16,24,1000,82
1310,44,2026-12-01,21,9,16,423,757
1311,45,2024-12-01,7,25,7,615,802
