ticket_id,user_id,ticket_date,category,priority,status,resolution_hours
522,213,2024-06-11,Billing,Low,Resolved,2
523,213,2024-09-03,Login Problems,Low,Open,39
524,215,2025-09-18,Billing,Low,Resolved,17
525,216,2026-10-28,API Issues,Low,Resolved,34
526,216,2025-07-21,API Issues,Low,Resolved,22
527,216,2026-09-13,Login Problems,Medium,Resolved,29
528,216,2026-09-20,Billing,Low,Resolved,53
529,216,2025-08-11,API Issues,Medium,Resolved,21
530,217,2025-06-14,Feature Request,Low,Resolved,53
531,217,2026-12-07,API Issues,High,Resolved,53
532,218,2024-10-11,Billing,Low,In Progress,17
533,220,2024-05-25,Dashboard Errors,Low,Resolved,32
534,220,2026-03-02,API Issues,Medium,Resolved,24
535,220,2025-01-14,Billing,Medium,Resolved,50
536,220,2025-02-25,Login Problems,Medium,In Progress,38
537,221,2024-10-12,Login Problems,Low,In Progress,53
538,221,2025-01-08,Account Management,Medium,Resolved,53
539,221,2024-12-04,Dashboard Errors,Medium,Resolved,58
540,222,2025-12-06,Feature Request,Low,Resolved,31
541,223,2024-10-31,Feature Request,Medium,Open,18
542,223,2025-12-26,API Issues,Medium,Open,48
543,223,2025-11-19,Billing,High,Resolved,15
544,223,2026-02-05,Account Management,Low,Resolved,2
545,224,2026-05-23,Feature Request,Low,Resolved,1
546,224,2026-04-24,Billing,Critical,Resolved,67
547,224,2025-12-03,Feature Request,Low,Resolved,20
548,225,2025-10-18,API Issues,Medium,Resolved,55
549,227,2026-03-15,Account Management,Low,Resolved,28
550,227,2025-01-24,Feature Request,High,Resolved,26
551,228,2025-08-22,Billing,High,Resolved,30
552,228,2026-11-27,Dashboard Errors,Medium,Open,23
553,228,2024-08-01,Dashboard Errors,High,Resolved,27
554,228,2025-12-16,Dashboard Errors,Low,Resolved,47
555,230,2024-06-04,Billing,Low,Open,1
556,230,2024-09-30,API Issues,Medium,Resolved,4
557,230,2024-08-22,Dashboard Errors,High,Resolved,13
558,231,2024-11-19,Dashboard Errors,Medium,Resolved,13
559,231,2025-04-30,Feature Request,Medium,Resolved,6
560,231,2024-07-23,Login Problems,Low,Resolved,31
561,231,2024-07-11,API Issues,Low,Resolved,38
562,232,2026-03-22,Login Problems,Medium,Resolved,40
563,233,2026-08-16,Login Problems,Low,Resolved,37
564,233,2025-07-21,Feature Request,High,Open,46
565,233,2026-10-02,Login Problems,High,In Progress,54
566,234,2026-07-22,Login Problems,Low,Resolved,68
567,235,2026-05-14,Login Problems,Medium,Resolved,54
568,237,2025-01-08,Login Problems,Low,Resolved,59
569,238,2024-03-24,Dashboard Errors,Low,Resolved,34
570,238,2026-06-26,Login Problems,Medium,Resolved,41
571,238,2024-04-07,Billing,Medium,Resolved,72
572,239,2025-02-26,Dashboard Errors,Low,Resolved,58
573,239,2025-12-07,API Issues,Medium,Resolved,5
574,239,2026-03-06,Billing,Low,Resolved,27
575,240,2026-10-02,Billing,Medium,In Progress,57
576,240,2026-03-30,Account Management,High,Resolved,35
577,240,2026-08-09,API Issues,Medium,Resolved,42
578,241,2026-04-22,Dashboard Errors,Medium,Resolved,62
579,242,2026-11-20,Billing,High,Resolved,1
580,242,2025-01-19,API Issues,Medium,Resolved,27
581,242,2025-05-05,Login Problems,Medium,Resolved,3
582,242,2024-11-04,Feature Request,Low,Resolved,26
583,244,2024-10-25,Login Problems,Medium,Resolved,14
584,245,2026-03-21,Feature Request,Medium,Open,17
585,247,2026-07-16,Login Problems,Medium,Resolved,23
586,247,2025-07-12,Dashboard Errors,Medium,Resolved,29
587,248,2026-03-24,Login Problems,High,Resolved,26
588,248,2024-05-25,Account Management,Low,Resolved,25
589,248,2025-07-02,Account Management,Low,Resolved,52
590,249,2025-12-01,Dashboard Errors,Low,Resolved,22
591,249,2025-04-03,Account Management,High,Resolved,24
592,249,2026-06-30,Account Management,Critical,In Progress,45
593,249,2025-11-02,Dashboard Errors,Medium,Resolved,38
594,249,2026-08-27,Feature Request,High,Resolved,2
595,250,2025-04-25,Feature Request,Medium,Resolved,38
596,250,2024-11-22,Feature Request,Medium,In Progress,64
597,250,2026-11-30,Account Management,Low,Resolved,2
598,250,2026-01-02,Billing,Low,Resolved,30
599,250,2024-07-09,Login Problems,Low,In Progress,4
600,251,2025-04-19,API Issues,Medium,Resolved,3
601,251,2026-07-16,Account Management,Low,Resolved,3
602,251,2025-03-22,Feature Request,Low,Resolved,66
603,252,2025-03-12,Billing,Low,Resolved,55
604,252,2024-09-21,Dashboard Errors,Low,Resolved,59
605,252,2025-05-12,Login Problems,Medium,In Progress,51
606,253,2026-04-06,API Issues,Medium,In Progress,19
607,253,2025-01-30,Dashboard Errors,Medium,Open,61
608,253,2024-12-26,Account Management,Low,Resolved,59
609,253,2026-01-18,Account Management,Medium,Resolved,60
610,254,2025-08-09,Dashboard Errors,Medium,Resolved,67
611,254,2025-05-13,Dashboard Errors,High,Resolved,64
612,254,2025-10-17,Billing,Medium,Resolved,17
613,255,2025-09-23,Login Problems,Low,In Progress,12
614,255,2026-06-22,Feature Request,Low,In Progress,70
615,255,2026-03-31,Account Management,High,Resolved,31
616,255,2026-07-18,Dashboard Errors,Low,Resolved,65
617,256,2026-04-01,Billing,High,Resolved,35
618,256,2026-11-14,API Issues,Medium,Resolved,19
619,256,2024-10-23,Account Management,Medium,Resolved,41
620,256,2026-07-27,Billing,Medium,Open,15
621,257,2026-10-14,Account Management,Critical,Resolved,8
622,257,2025-12-02,Feature Request,Medium,Resolved,29
623,257,2025-02-23,Feature Request,Low,Resolved,66
624,257,2025-12-30,Feature Request,Medium,In Progress,5
625,259,2025-12-23,Login Problems,Medium,Resolved,56
626,259,2025-08-05,API Issues,Low,Open,66
627,260,2025-05-26,Login Problems,Medium,In Progress,53
628,260,2024-08-16,API Issues,Low,Resolved,20
629,260,2024-08-09,Login Problems,High,Resolved,25
630,260,2026-12-09,Feature Request,Low,In Progress,27
631,260,2026-06-15,Dashboard Errors,High,Resolved,71
632,261,2026-05-20,Feature Request,Low,Resolved,27
633,262,2025-11-06,Billing,Medium,Resolved,27
634,262,2026-03-28,Account Management,Medium,Resolved,68
635,262,2025-12-08,Account Management,Medium,Resolved,61
636,262,2026-05-26,Billing,Low,Resolved,35
637,263,2025-11-27,Billing,Low,Resolved,44
638,263,2024-12-19,Login Problems,Medium,In Progress,60
639,263,2024-11-24,Dashboard Errors,Low,Resolved,53
640,263,2026-08-04,Billing,Low,Resolved,43
641,263,2025-11-06,Dashboard Errors,Low,Resolved,29
642,264,2026-01-16,Account Management,Medium,Resolved,15
643,264,2026-04-22,Feature Request,Medium,Resolved,46
644,264,2025-12-16,Billing,Low,Resolved,24
645,264,2026-09-24,Account Management,Low,Resolved,38
646,266,2025-08-22,API Issues,Medium,Resolved,65
647,267,2025-03-10,Feature Request,Low,Open,33
648,267,2025-05-28,API Issues,Low,Resolved,50
649,267,2024-11-23,Dashboard Errors,Medium,In Progress,24
650,268,2025-03-10,Billing,Medium,Open,17
651,269,2024-10-17,Dashboard Errors,High,Resolved,20
652,270,2025-01-15,Login Problems,Medium,Resolved,31
653,270,2024-11-15,Account Management,Medium,Resolved,45
654,270,2026-02-14,Feature Request,Medium,Resolved,38
655,270,2025-06-07,Feature Request,Low,Resolved,46
656,272,2026-11-23,Dashboard Errors,Medium,Resolved,31
657,273,2026-07-12,API Issues,Medium,Resolved,44
658,273,2024-10-18,API Issues,Medium,Resolved,26
659,273,2026-05-10,Account Management,Low,Resolved,8
660,274,2025-11-30,Account Management,High,Resolved,6
661,275,2026-02-03,Dashboard Errors,Medium,Open,46
662,275,2025-04-11,Billing,Low,Resolved,27
663,275,2025-06-07,Account Management,Low,Resolved,7
664,276,2026-05-21,Feature Request,Medium,In Progress,31
665,276,2025-08-05,Login Problems,Medium,Resolved,71
666,276,2026-05-06,Login Problems,Medium,Resolved,27
667,278,2025-05-07,API Issues,Low,Resolved,58
668,278,2026-09-21,Dashboard Errors,Low,Resolved,71
669,279,2025-01-15,Login Problems,Medium,Open,53
670,279,2024-06-13,API Issues,Low,Open,64
671,280,2025-07-21,Login Problems,Medium,Resolved,26
672,280,2026-05-09,Billing,High,Resolved,18
673,281,2025-05-29,Login Problems,High,Open,34
674,282,2024-10-22,Billing,Low,Resolved,20
675,282,2026-07-08,Feature Request,High,Resolved,27
676,282,2026-01-01,Login Problems,Low,Resolved,5
677,282,2024-07-20,Billing,Medium,In Progress,51
678,283,2026-12-09,Billing,High,Resolved,4
679,284,2026-07-21,Account Management,Medium,Resolved,2
680,285,2024-06-08,Feature Request,Medium,Resolved,51
681,285,2024-06-18,Dashboard Errors,Medium,In Progress,62
682,285,2026-10-04,Billing,Medium,Resolved,38
683,285,2025-10-28,Dashboard Errors,Medium,Open,30
684,285,2025-03-24,Billing,Low,Resolved,59
685,286,2024-03-27,Account Management,High,Resolved,28
686,286,2025-02-22,Dashboard Errors,Medium,Resolved,49
687,286,2025-06-17,Account Management,Low,Resolved,30
688,287,2026-12-11,API Issues,Low,Resolved,60
689,288,2025-07-13,Dashboard Errors,High,In Progress,18
690,288,2024-11-05,Feature Request,Low,Resolved,49
691,288,2026-05-08,Feature Request,Medium,Open,5
692,290,2025-10-31,Login Problems,Medium,Resolved,6
693,290,2026-03-28,Dashboard Errors,Low,In Progress,44
694,290,2026-12-30,API Issues,Medium,In Progress,17
695,290,2025-06-21,Billing,Critical,Resolved,36
696,291,2025-12-31,Dashboard Errors,High,Resolved,16
697,291,2025-11-03,API Issues,Medium,Resolved,32
698,291,2026-04-10,Billing,Low,Resolved,14
699,292,2025-03-19,Feature Request,Low,Resolved,59
700,292,2025-07-15,Feature Request,Low,Resolved,22
701,293,2024-07-21,Account Management,Low,Resolved,53
702,294,2024-10-01,Login Problems,Low,Resolved,58
703,294,2025-01-15,Login Problems,Critical,Resolved,58
704,294,2026-10-15,API Issues,Low,Resolved,6
705,294,2024-11-22,API Issues,Low,Resolved,68
706,295,2026-06-18,Billing,Low,Open,19
707,296,2026-11-03,Feature Request,High,In Progress,32
708,298,2026-02-03,Dashboard Errors,Low,Resolved,29
709,298,2026-04-13,Billing,Medium,Open,63
710,298,2026-06-04,Login Problems,High,Resolved,29
711,298,2026-07-22,Login Problems,Critical,Resolved,39
712,300,2025-11-22,Login Problems,Medium,Resolved,15
713,300,2026-11-10,API Issues,Medium,Resolved,17
714,300,2024-12-16,Login Problems,Low,Resolved,18
715,301,2026-07-12,Billing,Medium,Resolved,52
716,302,2025-08-18,Account Management,Low,Resolved,34
717,302,2024-11-22,Dashboard Errors,Low,Resolved,48
718,302,2025-05-07,Billing,Medium,Resolved,60
719,302,2025-03-29,Feature Request,Low,Resolved,9
720,302,2025-03-30,API Issues,Medium,Resolved,9
721,303,2026-11-08,Account Management,Medium,Resolved,58
722,303,2025-07-14,Feature Request,High,Open,44
723,304,2025-09-14,API Issues,Low,Resolved,46
724,304,2025-09-14,Login Problems,Low,Resolved,66
725,304,2026-05-30,API Issues,Low,Resolved,38
726,306,2024-11-01,Billing,Low,Resolved,50
727,307,2026-06-09,API Issues,Medium,Resolved,45
728,307,2025-01-25,Dashboard Errors,High,Resolved,38
729,307,2026-06-14,Login Problems,High,Resolved,31
730,308,2026-03-14,Dashboard Errors,Low,Resolved,56
731,308,2024-12-10,Login Problems,Medium,Resolved,25
732,309,2026-06-04,Billing,Critical,Resolved,5
733,309,2026-12-19,Billing,High,Resolved,59
734,310,2026-11-06,API Issues,Medium,Resolved,10
735,311,2025-04-08,Dashboard Errors,Low,Resolved,57
736,313,2026-10-05,Billing,Low,Resolved,41
737,313,2025-04-20,Billing,Low,In Progress,70
738,313,2024-11-29,Dashboard Errors,Low,Resolved,56
739,314,2025-09-06,Billing,Medium,In Progress,66
740,314,2025-05-06,API Issues,Low,Resolved,48
741,314,2026-11-08,API Issues,High,Resolved,3
742,315,2025-02-21,API Issues,Medium,Resolved,39
743,315,2025-03-30,Feature Request,Low,Resolved,21
744,316,2026-09-08,API Issues,Medium,Resolved,5
745,316,2026-11-18,Dashboard Errors,Medium,Resolved,6
746,316,2026-12-04,Feature Request,High,Resolved,14
747,317,2025-06-17,Account Management,Medium,Resolved,12
748,318,2026-05-28,Login Problems,Medium,Resolved,5
749,318,2025-10-02,Billing,Low,Open,24
750,318,2026-10-04,API Issues,Low,In Progress,12
751,318,2026-07-12,API Issues,Medium,Resolved,14
752,318,2026-07-29,Feature Request,High,Resolved,65
753,320,2025-12-07,API Issues,High,Resolved,2
754,320,2026-08-13,Feature Request,High,Resolved,35
755,321,2026-08-12,API Issues,Low,Resolved,54
756,321,2026-07-23,Account Management,High,Open,13
757,321,2025-01-10,API Issues,Medium,Resolved,59
758,322,2026-10-13,Login Problems,Low,Resolved,34
759,322,2026-10-14,API Issues,Medium,Resolved,25
760,322,2026-07-11,API Issues,High,Resolved,48
761,322,2026-05-15,Account Management,Medium,Resolved,29
762,323,2024-11-07,Feature Request,Low,Resolved,13
763,323,2025-11-23,Billing,Medium,Resolved,67
764,323,2025-12-06,Feature Request,Critical,Resolved,33
765,325,2026-04-06,API Issues,Medium,Resolved,15
766,325,2026-09-05,Login Problems,Low,Resolved,58
767,325,2024-10-12,Billing,High,Resolved,1
768,325,2026-04-03,Dashboard Errors,Medium,Resolved,3
769,325,2024-08-29,Dashboard Errors,Low,In Progress,10
770,326,2025-07-06,Billing,Medium,In Progress,46
771,326,2026-04-04,Billing,Low,Resolved,13
772,326,2024-12-05,Login Problems,High,Resolved,42
773,326,2025-06-04,Login Problems,Low,Resolved,7
774,327,2026-03-27,Dashboard Errors,Low,Resolved,61
775,327,2025-08-15,Feature Request,Low,Resolved,4
776,327,2024-10-14,Feature Request,Medium,Open,42
777,328,2025-02-17,Account Management,Low,Resolved,69
778,328,2026-05-16,Login Problems,Low,Resolved,54
779,328,2025-10-28,Login Problems,Critical,Resolved,4
780,329,2024-12-08,Dashboard Errors,Low,Open,23
781,329,2025-05-02,API Issues,High,Resolved,3
782,329,2024-10-03,Login Problems,Low,Resolved,48
783,329,2025-01-22,Account Management,Low,Resolved,40
784,330,2025-08-20,Login Problems,Low,Resolved,63
785,330,2026-08-02,Account Management,Low,Resolved,49
786,331,2024-11-20,Account Management,Low,Resolved,52
787,331,2026-06-01,Feature Request,Low,Resolved,39
788,331,2025-03-13,Feature Request,High,In Progress,52
789,331,2025-03-18,Feature Request,High,Open,2
790,332,2025-04-21,Feature Request,Low,Resolved,49
791,333,2025-03-19,Dashboard Errors,Low,Resolved,14
792,333,2026-12-19,Account Management,Medium,Open,68
793,333,2025-02-17,Feature Request,Medium,Resolved,28
794,334,2026-08-23,Account Management,Low,Resolved,49
795,334,2026-06-07,Account Management,Low,Resolved,30
796,334,2024-06-07,Feature Request,Low,Resolved,29
797,334,2025-12-21,API Issues,Low,Resolved,39
798,334,2024-12-22,API Issues,Low,In Progress,46
799,335,2026-07-13,Feature Request,Medium,Resolved,35
800,335,2025-01-05,Billing,Low,In Progress,7
801,335,2024-11-07,Billing,Low,Resolved,13
802,335,2026-04-27,API Issues,Low,Resolved,63
803,336,2026-08-22,Billing,Low,Resolved,37
804,337,2024-07-30,API Issues,Low,Resolved,24
805,337,2026-10-30,Dashboard Errors,Low,Resolved,32
806,337,2026-09-27,Feature Request,Medium,Resolved,29
807,338,2025-07-11,Login Problems,Medium,Resolved,29
808,338,2025-05-03,API Issues,Low,Resolved,14
809,339,2025-06-25,Billing,High,Resolved,48
810,339,2025-05-18,Account Management,High,Open,34
811,339,2025-01-19,Dashboard Errors,Medium,In Progress,6
812,341,2026-09-16,Feature Request,High,Resolved,41
813,341,2025-03-22,Dashboard Errors,Medium,Resolved,19
814,341,2025-01-02,API Issues,Medium,Resolved,35
815,342,2025-08-05,Account Management,High,Open,13
816,342,2025-10-14,API Issues,Low,Resolved,26
817,342,2025-07-21,Billing,Low,Resolved,24
818,342,2024-10-25,Dashboard Errors,Low,Resolved,72
819,342,2024-11-16,API Issues,Medium,Resolved,57
820,344,2024-08-12,Billing,High,Resolved,1
821,344,2026-07-26,API Issues,Low,Resolved,1
822,344,2025-12-27,Feature Request,Low,Resolved,32
823,344,2026-04-23,Feature Request,High,Resolved,10
824,345,2026-08-02,Account Management,Medium,Resolved,47
825,346,2025-11-24,API Issues,Low,Resolved,19
826,346,2024-10-09,Billing,Medium,Resolved,66
827,347,2025-01-17,Billing,High,Resolved,29
828,347,2026-11-19,Login Problems,Low,Resolved,7
829,347,2025-01-05,Feature Request,High,Resolved,51
830,347,2026-01-11,Login Problems,Critical,Resolved,2
831,347,2026-09-27,Dashboard Errors,Low,Resolved,39
832,348,2026-11-09,Login Problems,Low,Resolved,51
833,348,2026-07-12,API Issues,Medium,Resolved,7
834,348,2026-02-15,Billing,Low,Resolved,29
835,348,2025-01-01,Dashboard Errors,Medium,Resolved,60
836,350,2024-10-15,Feature Request,Critical,Open,26
837,350,2025-02-04,Billing,Medium,Open,9
838,350,2025-12-30,Billing,Low,Resolved,19
839,350,2025-07-19,Feature Request,High,Resolved,40
840,350,2026-04-29,Billing,High,Resolved,2
841,351,2026-04-06,Login Problems,Low,Open,43
842,351,2025-01-09,Login Problems,Low,Resolved,17
843,352,2025-04-20,Feature Request,Low,Resolved,30
844,352,2024-05-02,Login Problems,Critical,Resolved,8
845,352,2025-01-27,Login Problems,Low,Resolved,28
846,352,2026-06-05,Login Problems,Medium,Resolved,66
847,353,2025-08-20,Billing,High,Resolved,68
848,354,2026-01-18,API Issues,Medium,In Progress,61
849,354,2025-09-22,Billing,Medium,Resolved,52
850,355,2026-04-10,Billing,High,Open,66
851,355,2026-12-01,Dashboard Errors,Medium,Resolved,33
852,355,2025-02-03,Account Management,Low,Resolved,67
853,355,2026-03-01,Login Problems,High,Resolved,36
854,356,2026-07-03,Billing,Low,Resolved,55
855,357,2024-07-02,Feature Request,Low,Resolved,52
856,357,2026-05-09,Feature Request,Low,In Progress,27
857,358,2025-12-20,API Issues,Medium,Resolved,55
858,358,2026-08-02,Login Problems,High,Resolved,12
859,358,2025-05-19,Login Problems,Low,Resolved,54
860,358,2025-08-15,Feature Request,Medium,In Progress,56
861,359,2026-01-06,Billing,Low,Resolved,53
862,361,2025-07-17,API Issues,Low,Resolved,40
863,361,2025-12-18,Login Problems,Low,Resolved,47
864,362,2026-02-02,Feature Request,Low,Resolved,8
865,362,2025-02-27,Billing,High,Resolved,21
866,362,2024-11-22,Billing,Medium,Resolved,56
867,362,2024-10-04,Login Problems,Medium,Resolved,25
868,363,2025-05-26,API Issues,High,Resolved,37
869,363,2026-07-15,Login Problems,Low,Resolved,71
870,364,2024-10-17,API Issues,High,Resolved,30
871,364,2026-08-31,Feature Request,Medium,Resolved,59
872,364,2026-06-11,Dashboard Errors,Low,Resolved,54
873,364,2025-07-01,Login Problems,Low,Resolved,34
874,365,2024-02-20,Account Management,High,Resolved,54
875,365,2025-09-11,Account Management,High,Resolved,30
876,366,2025-03-13,Billing,Low,Resolved,51
877,366,2025-05-30,Login Problems,Medium,Resolved,22
878,366,2026-07-06,Feature Request,Medium,Resolved,56
879,367,2025-09-30,API Issues,Medium,Resolved,17
880,367,2025-11-14,API Issues,High,In Progress,39
881,367,2026-09-18,Billing,Medium,Resolved,23
882,367,2025-02-05,Billing,Medium,Resolved,63
883,367,2025-08-24,Billing,Low,Open,15
884,369,2024-04-01,Feature Request,Medium,Resolved,40
885,369,2024-05-12,Billing,Low,Open,31
886,370,2025-11-02,Feature Request,Medium,Resolved,55
887,370,2025-10-31,API Issues,Critical,In Progress,22
888,370,2026-12-24,Dashboard Errors,Low,Resolved,66
889,370,2026-10-26,Feature Request,Low,Resolved,67
890,370,2026-05-02,Billing,High,Resolved,49
891,371,2026-03-30,API Issues,High,Resolved,47
892,371,2026-05-19,Billing,High,Resolved,24
893,371,2025-09-23,Login Problems,Low,Resolved,5
894,372,2024-09-23,Dashboard Errors,Medium,Resolved,36
895,372,2024-08-26,Login Problems,Low,Open,7
896,372,2024-05-24,API Issues,Low,Resolved,51
897,372,2026-01-04,Dashboard Errors,Low,Resolved,65
898,374,2025-12-20,Account Management,Low,Open,59
899,374,2025-08-30,API Issues,Medium,Resolved,4
900,374,2024-10-04,Feature Request,Low,Open,26
901,376,2024-08-18,Billing,Low,Resolved,35
902,376,2025-03-15,Feature Request,Low,In Progress,31
903,376,2025-06-12,Dashboard Errors,Medium,Resolved,20
